R_p_ref T log_TiO
1.248610058211660157e+00 2.895524462292359658e+03 -7.669507922292495117e+00
1.248610058211660157e+00 2.895524462292359658e+03 -7.669507922292495117e+00
1.240325320611507243e+00 2.994529108440561686e+03 -7.036999192546583792e+00
1.256836418823892076e+00 1.906209365314687147e+03 -6.477818695562963747e+00
1.250249677893431333e+00 2.511048152072075027e+03 -7.243660449119845524e+00
1.248028598131349032e+00 2.074643118281997431e+03 -5.587444742624081861e+00
1.247497445989484532e+00 2.228830474765081817e+03 -5.834622048289199725e+00
1.256600882682587628e+00 1.560596621765073905e+03 -5.158456650272062127e+00
1.255498858013151198e+00 2.144194257466810996e+03 -6.780209481019982221e+00
1.255498858013151198e+00 2.144194257466810996e+03 -6.780209481019982221e+00
1.255421762585788414e+00 1.750731410645572851e+03 -5.410427883399139048e+00
1.247790586003864277e+00 2.645103681675629559e+03 -6.744254169088138795e+00
1.251707135846522378e+00 2.031212266427656232e+03 -6.280629731153469564e+00
1.251707135846522378e+00 2.031212266427656232e+03 -6.280629731153469564e+00
1.256102488631859471e+00 1.560047668960902456e+03 -4.879192532179888353e+00
1.256102488631859471e+00 1.560047668960902456e+03 -4.879192532179888353e+00
1.248310836851734829e+00 2.624521635318968038e+03 -7.263607804001642521e+00
1.252433487184651195e+00 2.204768649383604952e+03 -6.835190587020660402e+00
1.258180610934364507e+00 1.558238833608389541e+03 -5.293025158774640637e+00
1.246556203676024488e+00 2.628418683184492238e+03 -6.578133845232961185e+00
1.249708061791012348e+00 2.857810077676411311e+03 -7.656322430970160298e+00
1.253831808814767523e+00 1.676201560403660778e+03 -5.191171725156783268e+00
1.247441048080176973e+00 2.367276207282857740e+03 -6.611970025056728595e+00
1.247441048080176973e+00 2.367276207282857740e+03 -6.611970025056728595e+00
1.256958424832652188e+00 1.920180791056198814e+03 -6.475980353696863645e+00
1.256958424832652188e+00 1.920180791056198814e+03 -6.475980353696863645e+00
1.252505405403106842e+00 2.001273864431851962e+03 -6.303298788324571689e+00
1.242180952763615398e+00 2.990957308926555925e+03 -7.260944668436700944e+00
1.242180952763615398e+00 2.990957308926555925e+03 -7.260944668436700944e+00
1.238729960506451677e+00 2.997832495857205686e+03 -6.726914280273691205e+00
1.253563517209153932e+00 2.111140735947277790e+03 -6.257849674891982517e+00
1.251694495994402079e+00 2.549277144188643433e+03 -7.088634607825272660e+00
1.248209240481349402e+00 2.324020326882031441e+03 -6.107252765549760376e+00
1.257821718475335304e+00 1.538046179864125861e+03 -5.133790060590564863e+00
1.251602488485054954e+00 2.656068072656199547e+03 -7.480234131444805534e+00
1.256620879045745820e+00 1.883083465474263903e+03 -6.409644833371702433e+00
1.256620879045745820e+00 1.883083465474263903e+03 -6.409644833371702433e+00
1.246657253653831399e+00 2.516629541970476566e+03 -6.866999245546508313e+00
1.255246260833017713e+00 1.820121985208138994e+03 -6.089862529819198400e+00
1.249668675485786418e+00 2.901917620455197266e+03 -7.565670925460598717e+00
1.255244286123445407e+00 1.613742319157251359e+03 -4.922019119364342110e+00
1.249406311998207730e+00 2.420658391002819371e+03 -6.461494561238758649e+00
1.253841699079619731e+00 1.820302637427218997e+03 -5.406119831003822540e+00
1.251991464141386512e+00 2.619527355039157555e+03 -7.417209501239965697e+00
1.254769059325089087e+00 1.820252997912521550e+03 -5.548439953674023428e+00
1.257646599321476044e+00 1.629452095714251300e+03 -5.656690636224655400e+00
1.255198329113374811e+00 1.593023912079509273e+03 -4.895211499149723977e+00
1.240465627920873448e+00 2.832720998208036690e+03 -6.519608127378019979e+00
1.245812601966407307e+00 2.686430417425969608e+03 -6.616281898956898999e+00
1.251299247451793883e+00 1.862782364768022489e+03 -5.549433156071890139e+00
1.248120035371199643e+00 2.526113985758038780e+03 -6.542639246298849187e+00
1.257558968151478496e+00 1.815893063943619609e+03 -6.203627988422002026e+00
1.246276609338099028e+00 2.345933065097323379e+03 -6.361698030606114607e+00
1.254816732966806736e+00 1.699946577016505216e+03 -5.536238063093803952e+00
1.244315304573879732e+00 2.515936165985012394e+03 -6.194943945351578662e+00
1.240647675730615962e+00 2.811894897082698662e+03 -6.501892605791868007e+00
1.251808157086642392e+00 2.118766569365351643e+03 -6.021069643006793370e+00
1.245846799028044405e+00 2.411674107670177364e+03 -6.478513607960095122e+00
1.241241812216757445e+00 2.953710410701612091e+03 -6.692682067574418525e+00
1.241241812216757445e+00 2.953710410701612091e+03 -6.692682067574418525e+00
1.253609060332739888e+00 1.879269261159961843e+03 -6.058615721922014252e+00
1.243946465232985021e+00 2.706740639580814786e+03 -6.491882408940397475e+00
1.250317361516926740e+00 2.379084404996402554e+03 -6.482845352406259920e+00
1.250229884035497951e+00 2.049497218061877902e+03 -5.648344227626694192e+00
1.256501117009061863e+00 1.821126302116839724e+03 -6.225235338115874484e+00
1.258082604412009697e+00 1.577120576106688532e+03 -5.384496911649051754e+00
1.248675842214482135e+00 2.241112627430574776e+03 -6.443950227246458162e+00
1.256749253752934781e+00 1.790143867357464387e+03 -5.827285010585349312e+00
1.243046115258193085e+00 2.564158204355323505e+03 -6.386742943067179823e+00
1.255641360884660829e+00 2.111454296131590127e+03 -6.808159097197969523e+00
1.245667739226313353e+00 2.592345007478237676e+03 -6.428133421048654483e+00
1.252555288604961570e+00 2.498285610495681794e+03 -7.143828258139676812e+00
1.249177143875318974e+00 2.515588082766206298e+03 -6.647851155201935924e+00
1.254884929307890973e+00 2.161764162088087687e+03 -6.672854900112768384e+00
1.245021383092638212e+00 2.408461835112908375e+03 -6.310842245814924922e+00
1.255833659581090389e+00 1.586833913505662395e+03 -4.944310174567457139e+00
1.255522537296198893e+00 1.584228702388288866e+03 -4.959337012294542824e+00
1.242510361328079238e+00 2.792722793100927902e+03 -6.912091897353127123e+00
1.253153946816516040e+00 2.324855532719583607e+03 -7.121267047488426094e+00
1.255061679477296632e+00 1.823227490906208004e+03 -6.065469260832288434e+00
1.248219647300612634e+00 2.116025798673767895e+03 -5.940549242165543475e+00
1.253835477215645033e+00 2.306254575068116537e+03 -6.877866619986615859e+00
1.252542426123071539e+00 2.413698228538506555e+03 -6.907914459531060203e+00
1.248210558529236458e+00 2.178958196636063803e+03 -6.170542281546452124e+00
1.242778323326600098e+00 2.931283663626526504e+03 -7.219377631129182404e+00
1.252102389389091019e+00 2.202053446406534022e+03 -6.787902684600111591e+00
1.248269560982572690e+00 2.713483396025662387e+03 -6.940372742672374251e+00
1.250730467729002537e+00 1.958531232107067808e+03 -5.464222376546086224e+00
1.247587515518677748e+00 2.126838790576035535e+03 -5.807253211039222762e+00
1.256396330945214412e+00 1.658200883381690574e+03 -5.269134043168926418e+00
1.250376834782192859e+00 1.934606245476564936e+03 -5.654066862054380138e+00
1.255222074139645150e+00 2.087996128165788377e+03 -6.791536696029316644e+00
1.253902834874596417e+00 1.670005049396063214e+03 -5.123247082372913042e+00
1.242627450116034815e+00 2.610210351823808651e+03 -6.301569236017883213e+00
1.242997482885494831e+00 2.675015880108800957e+03 -6.384188377328396058e+00
1.256944659546481713e+00 1.905249077582783229e+03 -6.372335672140083673e+00
1.246068926807146759e+00 2.263274709465252272e+03 -5.885335758686110808e+00
1.253191798330524076e+00 2.083963410564501828e+03 -6.128294983661690232e+00
1.253207516517257591e+00 2.437806639203367013e+03 -7.248647748121289425e+00
1.243741713656245196e+00 2.731067998589701347e+03 -6.946590975177857175e+00
1.240470979402230167e+00 2.958109112567904049e+03 -6.974178331723440927e+00
1.252098520526873981e+00 1.908616292344186604e+03 -5.907446485312999762e+00
1.252098520526873981e+00 1.908616292344186604e+03 -5.907446485312999762e+00
1.254077732274877732e+00 2.327915644365456046e+03 -7.105472010724079190e+00
1.255887621558481992e+00 2.067393200831407739e+03 -6.653302259322545709e+00
1.254449071443932695e+00 1.680689603891701609e+03 -5.342992545325113696e+00
1.243639730079783012e+00 2.584474437981775736e+03 -6.574256603051346737e+00
1.250066503433966192e+00 2.740621537353057192e+03 -7.256874877797517165e+00
1.245040952103448451e+00 2.696985599904833180e+03 -6.568952165137128318e+00
1.249013512672915382e+00 2.733966710428030638e+03 -7.483770904893661147e+00
1.257543178688306895e+00 1.774670333658863456e+03 -6.022254975247651743e+00
1.250336256212478681e+00 2.812488411225826894e+03 -7.575966138336455380e+00
1.248517757598991196e+00 2.510035712474443244e+03 -6.559531917101323550e+00
1.248973603967950208e+00 2.569868802965969735e+03 -6.739901311931595806e+00
1.238882119708957452e+00 2.996393775242648644e+03 -6.747977956115837728e+00
1.245273920591435823e+00 2.382193555446202026e+03 -6.029334941556552252e+00
1.252120935255517820e+00 1.787636801503674860e+03 -5.334458097553449463e+00
1.250211793763654100e+00 2.300722734026614489e+03 -6.802092509280859289e+00
1.250211793763654100e+00 2.300722734026614489e+03 -6.802092509280859289e+00
1.242046296005498096e+00 2.659250110759664040e+03 -6.444831554066917434e+00
1.255085404312743291e+00 1.719919040779061561e+03 -5.271455667299441039e+00
1.250894926340865521e+00 1.863403082328974506e+03 -5.296906389172548302e+00
1.245990986936254874e+00 2.515543991272909807e+03 -6.767064995534814109e+00
1.245868314130770038e+00 2.775142704422600218e+03 -6.790528255352358045e+00
1.250995827500854363e+00 1.855001498243379501e+03 -5.292161494996221904e+00
1.243997351241945548e+00 2.714618301620736020e+03 -6.513483838926731551e+00
1.239811026986916476e+00 2.977818214100688238e+03 -6.666501315018628304e+00
1.252835326609105016e+00 1.810174847850794322e+03 -5.265878624003311970e+00
1.252835326609105016e+00 1.810174847850794322e+03 -5.265878624003311970e+00
1.247167588044018505e+00 2.227524072174340290e+03 -5.834711145546539690e+00
1.247167588044018505e+00 2.227524072174340290e+03 -5.834711145546539690e+00
1.257141903601541877e+00 1.588551225312208771e+03 -5.355266052446202352e+00
1.252031994902421008e+00 2.301999298459647434e+03 -6.542795708303199120e+00
1.256618227544623601e+00 1.819948847317638410e+03 -5.924813998285372918e+00
1.249045694061177159e+00 2.031895690405917549e+03 -5.759508199755222435e+00
1.245075496502749735e+00 2.541115420934923350e+03 -6.693585042444745170e+00
1.245942912347667964e+00 2.671911362496999573e+03 -7.094822041108046484e+00
1.241601109449536722e+00 2.844395823153886340e+03 -6.564028158416418179e+00
1.250321278047637596e+00 2.507761952954755543e+03 -6.786808939577465338e+00
1.252608788647533444e+00 2.384123615942679862e+03 -6.850613353845389497e+00
1.246814335120780104e+00 2.237787941649140976e+03 -5.843901040446837669e+00
1.249349136783996395e+00 2.017124590361953778e+03 -5.772132275756540309e+00
1.241246002376680480e+00 2.751218356208074511e+03 -6.467005015334407858e+00
1.254386730678428874e+00 1.767974761897665758e+03 -5.334455379509706496e+00
1.250248166162989838e+00 2.443657786851542369e+03 -6.630160406058688949e+00
1.256776335259264465e+00 1.632734363233240401e+03 -5.521955780195816565e+00
1.245905652207883296e+00 2.988731019770228158e+03 -7.602305736138475822e+00
1.245366192166164954e+00 2.353097110489672104e+03 -6.001018806702283825e+00
1.253031603043468944e+00 1.908402645793540387e+03 -5.591649630474156751e+00
1.251342593276040249e+00 2.450129665970884162e+03 -6.804528183307156475e+00
1.241141489978582424e+00 2.754787449917524555e+03 -6.520970174578912371e+00
1.246670105028494735e+00 2.845352242320452206e+03 -7.463792418866436407e+00
1.254841203930983085e+00 1.639280592831797549e+03 -5.013191894879307497e+00
1.248800167245450954e+00 2.815151991798357813e+03 -7.573765198934110821e+00
1.255570112399075677e+00 1.600440507168545537e+03 -5.064147254981209656e+00
1.254780562550344758e+00 1.791723276658911345e+03 -5.474518318787876758e+00
1.246265334794885771e+00 2.414713258643139852e+03 -6.542600885857300597e+00
1.257387105010655093e+00 1.587237982617042235e+03 -5.272504715440413214e+00
1.252484963950522223e+00 2.526047700826145501e+03 -7.326752475043800672e+00
1.256307580501602406e+00 1.599398375329115197e+03 -5.083993953101924035e+00
1.249239824576616087e+00 2.351622227647410909e+03 -6.294673813801801465e+00
1.248365910881815255e+00 2.788558878696550892e+03 -7.107231084363602847e+00
1.252107105113553498e+00 2.576222153305891425e+03 -7.373878646038599882e+00
1.249116456375601869e+00 2.942527066770194779e+03 -7.562968575476562982e+00
1.253097923313420736e+00 1.969838969662955151e+03 -5.788938767658769358e+00
1.253097923313420736e+00 1.969838969662955151e+03 -5.788938767658769358e+00
1.242654380919251400e+00 2.906689284067644621e+03 -6.729036893248148132e+00
1.244143142051032047e+00 2.909908177887541569e+03 -7.325783529729664956e+00
1.257214175110223264e+00 1.591068989512757071e+03 -5.350000481628512716e+00
1.247612469568425642e+00 2.462353431911543794e+03 -6.362913193631420938e+00
1.241746121911221579e+00 2.699602388731714200e+03 -6.423218403939303656e+00
1.244434414165405567e+00 2.458762179627828118e+03 -6.136650074694324886e+00
1.253839579912501279e+00 1.834526897861707084e+03 -5.906338958452550081e+00
1.248526791100937672e+00 2.850094849218582567e+03 -7.252143458863464787e+00
1.250664868503838623e+00 2.681326808607219391e+03 -7.490965577389937735e+00
1.250595820594829322e+00 1.959875418008472025e+03 -5.803682190441851851e+00
1.253778386219021490e+00 2.331923824645451532e+03 -7.118725822157509597e+00
1.250522826777229035e+00 2.685305244196081730e+03 -7.220711356332521369e+00
1.253015546340133568e+00 2.423709658268546264e+03 -7.056489634579872217e+00
1.255856576848349171e+00 2.029347840649579894e+03 -6.509339707122679286e+00
1.247947243581280397e+00 2.240521311419803169e+03 -6.310291181118346415e+00
1.247111222430602906e+00 2.683052183168711963e+03 -7.237469316677829667e+00
1.245186498087180293e+00 2.520629011824033114e+03 -6.267733097697719025e+00
1.245186498087180293e+00 2.520629011824033114e+03 -6.267733097697719025e+00
1.254761667969492400e+00 1.661841001335870487e+03 -5.276846925970008151e+00
1.245720629045475869e+00 2.775374538410970672e+03 -7.259733829173222297e+00
1.249950087451364045e+00 2.707189364212297278e+03 -7.172539940109883716e+00
1.252147471587868433e+00 2.219446155068549160e+03 -6.352889118929335055e+00
1.253018338042160895e+00 2.062923687796415379e+03 -6.528024423621524797e+00
1.250253087315249978e+00 2.290571208941771147e+03 -6.274420821152605576e+00
1.251723939817386944e+00 2.489968601815433431e+03 -6.968780019442169404e+00
1.246110635593943083e+00 2.472869572947108281e+03 -6.247449389208385995e+00
1.247038814318926381e+00 2.265078923584418590e+03 -5.907989819588042479e+00
1.257201182404727557e+00 1.642794136000607978e+03 -5.600994670212975812e+00
1.256212028187011054e+00 1.775773897618752926e+03 -5.689395407340105848e+00
1.250340825196372574e+00 2.375383370267257305e+03 -6.978125928356962326e+00
1.250340825196372574e+00 2.375383370267257305e+03 -6.978125928356962326e+00
1.256771530554430472e+00 1.600069894829184705e+03 -5.186258178042220557e+00
1.252200941279572044e+00 1.864365012937124902e+03 -5.365400110494438657e+00
1.248494077877490671e+00 2.826862328726472697e+03 -7.567249626166280052e+00
1.251636883218094187e+00 2.587377456187153257e+03 -7.405146928399338968e+00
1.247947991967195858e+00 2.133533797563251483e+03 -5.707845151027154174e+00
1.254292838582586223e+00 1.822663340709626937e+03 -5.507504685634422970e+00
1.253049331882756023e+00 2.451763149183948372e+03 -7.211052580907703735e+00
1.251473016461405852e+00 1.924678052271146953e+03 -5.831980838654805765e+00
1.243154293920791353e+00 2.790976575959148704e+03 -6.583891764872193519e+00
1.249434660795387453e+00 2.047520634581404693e+03 -5.602974969995685228e+00
1.255395162838394363e+00 1.618729730358511915e+03 -5.060342340880351841e+00
1.248710370863560959e+00 2.679904177473479649e+03 -6.939237027541515168e+00
1.256136514609327293e+00 1.934412710490458494e+03 -6.466633920223681997e+00
1.252097887379133301e+00 2.475165242031408525e+03 -7.285963032502561276e+00
1.255102617510082119e+00 2.078843964849929307e+03 -6.484787598045130608e+00
1.242672727041839620e+00 2.630079373943693099e+03 -6.497817019453802523e+00
1.242672727041839620e+00 2.630079373943693099e+03 -6.497817019453802523e+00
1.256579779875501401e+00 1.599386559506013327e+03 -5.164313412689415905e+00
1.254774630498063814e+00 2.123877445157618240e+03 -6.816442261398455216e+00
1.245706096081722780e+00 2.961408857791692299e+03 -7.106405190859980792e+00
1.241130818703264582e+00 2.900505160345366221e+03 -6.936153617496929158e+00
1.256605319465670112e+00 1.613404136864535758e+03 -5.203337152452178316e+00
1.256284311212592764e+00 1.760825546284697111e+03 -5.968972692375105638e+00
1.250172048945422443e+00 2.621660889281652999e+03 -7.022452722617106069e+00
1.242360381042783457e+00 2.653309378993958489e+03 -6.494656712979006485e+00
1.253219142854816059e+00 2.150912079608207478e+03 -6.338171508545740629e+00
1.254905394131786256e+00 2.129895245277172307e+03 -6.607696900667706430e+00
1.250236040650436475e+00 2.323668896452119952e+03 -6.354082412798674362e+00
1.251710675646007687e+00 2.545070287834493229e+03 -7.359641325191558003e+00
1.251710675646007687e+00 2.545070287834493229e+03 -7.359641325191558003e+00
1.247767200211632677e+00 2.280909204878489618e+03 -5.992534540881228722e+00
1.246124646839002592e+00 2.952919355915266351e+03 -7.138926320124489244e+00
1.249409083903451734e+00 2.473518219873987164e+03 -7.076232902012190351e+00
1.253106313631834112e+00 2.042103106994497921e+03 -6.010234293727634736e+00
1.243436348823833804e+00 2.977025663165563401e+03 -6.909019417383721162e+00
1.251774494059403331e+00 2.381325758944814879e+03 -7.114793975139074966e+00
1.247601025131624519e+00 2.203458104946712410e+03 -5.823113573579971280e+00
1.256217307609600375e+00 1.973923135237610950e+03 -6.435618452477037010e+00
1.256735588598219877e+00 1.608549491676452590e+03 -5.349432569475156996e+00
1.256695826497560065e+00 1.802935467773643722e+03 -5.907213074652757356e+00
1.244751037163055463e+00 2.955181274763011515e+03 -6.997785816765947686e+00
1.247457178626600216e+00 2.472986918092555243e+03 -6.374356919914479391e+00
1.247457178626600216e+00 2.472986918092555243e+03 -6.374356919914479391e+00
1.254604097108211747e+00 1.908054843461239216e+03 -6.264757568911821117e+00
1.241068120112882145e+00 2.821901660350596558e+03 -6.730002206705953505e+00
1.248878889117572832e+00 2.745965114291920599e+03 -7.483061379791436707e+00
1.256209054049379326e+00 1.980492368606256832e+03 -6.523165025412222207e+00
1.249102577030852146e+00 2.021657808281205689e+03 -5.569700516896967102e+00
1.251654351679519994e+00 2.558255301555718233e+03 -7.368990523333448728e+00
1.250001100156185707e+00 2.816032809747564897e+03 -7.584641241192317196e+00
1.254228697963204242e+00 2.195807680603908921e+03 -6.926006343578459123e+00
1.248039218024076469e+00 2.239000788916403508e+03 -6.314135493949167177e+00
1.257035243459413421e+00 1.612143222307764063e+03 -5.325163801326081803e+00
1.245783636725674492e+00 2.752276785373100211e+03 -6.747188873234618356e+00
1.247072726706772716e+00 2.348077384617830830e+03 -6.478828132238565018e+00
1.255617671183302697e+00 1.980255445222340313e+03 -6.285395408884966173e+00
1.243440042839174531e+00 2.951092611905982267e+03 -6.868720417581833715e+00
1.254023979257220311e+00 1.759133359384637970e+03 -5.609837280872500997e+00
1.252589081001163063e+00 2.168482003912731670e+03 -6.743179453655672617e+00
1.248452697711243786e+00 2.069535857440017026e+03 -5.671594456642476523e+00
1.255349890746791486e+00 2.023775540685434407e+03 -6.628231292824857235e+00
1.248084085048583702e+00 2.293881931365920536e+03 -6.481702606767640873e+00
1.254975915027860989e+00 1.653403851880200364e+03 -5.104429363822259091e+00
1.250614344273240031e+00 2.601786890623794534e+03 -7.384800888374815742e+00
1.255264066299364156e+00 1.974226528183216033e+03 -6.507723749561681537e+00
1.254988199703545693e+00 1.775912601560137318e+03 -5.850137329973220446e+00
1.252466651418466359e+00 2.468504544028885903e+03 -7.271898878553129109e+00
1.252080178551001399e+00 2.031978792876569969e+03 -6.306551096890283148e+00
1.247065910289850477e+00 2.249992574341916225e+03 -5.892465031461675551e+00
1.246184474267143960e+00 2.918185346069271873e+03 -7.520645367770244505e+00
1.257136844924795049e+00 1.759159782291140118e+03 -5.889216506606860690e+00
1.253917896604275661e+00 1.768361935876112057e+03 -5.628811476682960446e+00
1.245465618801910646e+00 2.833262266564246602e+03 -7.324724463430819732e+00
1.256499869622407006e+00 1.906454799574876688e+03 -6.379267090163905252e+00
1.249810283430322411e+00 1.969160511556039410e+03 -5.502994000869898095e+00
1.247801896752167572e+00 2.605134936834327164e+03 -6.685380840812912950e+00
1.248391543070374476e+00 2.567188811031987825e+03 -7.150613980094974842e+00
1.251862437339110734e+00 2.593174580149697249e+03 -7.317454414492354786e+00
1.245084892171419266e+00 2.449336714143313202e+03 -6.150960417414715664e+00
1.245084892171419266e+00 2.449336714143313202e+03 -6.150960417414715664e+00
1.247042878927386189e+00 2.942524078989495138e+03 -7.613381362028880162e+00
1.249586761828803905e+00 2.385625547487569747e+03 -6.425832737209481671e+00
1.254325653631542803e+00 2.073556207399151390e+03 -6.315090034032533772e+00
1.250752847651064092e+00 2.567293738258577832e+03 -7.343663409432419797e+00
1.250077444039629837e+00 2.791346452559574573e+03 -7.563249599900116138e+00
1.247909937917843104e+00 2.816214733747397077e+03 -7.110388768713415075e+00
1.257176091992017630e+00 1.664208171125507761e+03 -5.633450720902184905e+00
1.241335866260700360e+00 2.794147127968018140e+03 -6.697611824383409740e+00
1.252011153587003767e+00 1.808736541989855141e+03 -5.293567219577191452e+00
1.255224168920306305e+00 2.016873241380594663e+03 -6.325261205289844035e+00
1.249329004365790974e+00 2.362794672749953861e+03 -6.825610217734630503e+00
1.255441405204623440e+00 1.884835770244813830e+03 -6.271551760540345910e+00
1.246684281327951505e+00 2.421281525642585621e+03 -6.614000653574851007e+00
1.256835673336722525e+00 1.772252721135633237e+03 -6.027169006380681537e+00
1.254475459366330981e+00 1.673188992491000818e+03 -5.202017517426467563e+00
1.250742627114906247e+00 2.641208887397370745e+03 -7.169423287187179028e+00
1.248487735753075256e+00 2.071209884174894341e+03 -5.693554322751793961e+00
1.252040083899452982e+00 2.277435409562307541e+03 -6.498942635361657949e+00
1.248800570840163271e+00 2.060958319084074901e+03 -5.633775029196895545e+00
1.254860886252956442e+00 1.693055341029491728e+03 -5.198335832625531339e+00
1.250455896842984416e+00 2.688811868103987763e+03 -7.230526264640941392e+00
1.255097103367044387e+00 1.690422381825371303e+03 -5.472554679248505138e+00
1.254976290054257593e+00 1.858322461970894892e+03 -5.757907713309052156e+00
1.250175314798232407e+00 1.947622662150028646e+03 -5.597944412673199643e+00
1.252893313132888098e+00 1.778846843583166446e+03 -5.440116949804419733e+00
1.244581882324136135e+00 2.858734151533224576e+03 -7.276904754083290072e+00
1.253221048270599880e+00 1.742800846059059495e+03 -5.298116114455956094e+00
1.253864428981953827e+00 2.143668792109518563e+03 -6.792518251862802003e+00
1.256935477397906009e+00 1.633648861258584930e+03 -5.419782366615626401e+00
1.254155411271151932e+00 1.696278061458926686e+03 -5.159040257179088762e+00
1.247468480983748629e+00 2.658463999161522679e+03 -6.754353771726127498e+00
1.255685362093378998e+00 2.044654195715929063e+03 -6.576222840416834359e+00
1.247955050224281326e+00 2.479834719026652692e+03 -6.923226265622011155e+00
1.256890971928622758e+00 1.804061848098947394e+03 -6.100472202949386968e+00
1.242597125844830064e+00 2.898002735358330028e+03 -6.720643964541454629e+00
1.244349069329053092e+00 2.850743146716474712e+03 -6.787597025153143449e+00
1.254943468804327722e+00 1.657072451215670981e+03 -5.159524931996877228e+00
1.247543784007243861e+00 2.601512357202738713e+03 -6.650578069499381684e+00
1.252923247128329809e+00 2.444180880031718516e+03 -7.155576341718201228e+00
1.249667238370217426e+00 2.497181667985722470e+03 -7.141036485477594731e+00
1.247277104017577631e+00 2.184527945974983595e+03 -5.829917951686850230e+00
1.250887536550903789e+00 2.338860358456633548e+03 -6.487131400960658212e+00
1.255609477765050386e+00 1.701903834524112881e+03 -5.346827950139789287e+00
1.255052547727935952e+00 2.141321518331079005e+03 -6.786594241748749923e+00
1.250865525533589873e+00 1.958431818882467951e+03 -5.519329932811579909e+00
1.247258058691821603e+00 2.570402525021822839e+03 -6.559249270585254976e+00
1.253978316897850442e+00 2.294397767038960410e+03 -7.016783035487891063e+00
1.256476180168958123e+00 1.746993358711810288e+03 -5.679695601207995104e+00
1.251479129940767265e+00 2.106791111557019576e+03 -6.440660766566982609e+00
1.249011415199594133e+00 2.890805394917651029e+03 -7.434113730633034045e+00
1.255710129643853978e+00 1.667092690575762163e+03 -5.458218253228429795e+00
1.249661626586619390e+00 2.126455076971674316e+03 -5.822600054232907496e+00
1.254795235522177421e+00 1.841524635544589728e+03 -5.674865689884436293e+00
1.243443936836837516e+00 2.716285190054230952e+03 -6.495199348739488343e+00
1.256850823620108137e+00 1.648687484294700425e+03 -5.442536706873438490e+00
1.256241171885406516e+00 1.755204883110372066e+03 -5.658115368977323811e+00
1.253300938834171596e+00 1.783326561262382711e+03 -5.551584784456355948e+00
1.244770644832388751e+00 2.567131294106393852e+03 -6.694693101925835776e+00
1.249934476120222238e+00 1.963075881641998194e+03 -5.566803187312357792e+00
1.252415671569622857e+00 2.281982362838732570e+03 -6.964159298643462392e+00
1.255090756882960346e+00 1.749458954675484620e+03 -5.422612912804420482e+00
1.255020694239198153e+00 1.669715012176919117e+03 -5.316188549737963953e+00
1.253122879072590123e+00 2.407194815952713725e+03 -7.166861004510957756e+00
1.257071245757977573e+00 1.695286276347984767e+03 -5.675812887729598799e+00
1.255563469582257063e+00 1.673524521367554371e+03 -5.452912423463347480e+00
1.241528680311650534e+00 2.952852544554860742e+03 -6.731156920540549926e+00
1.249821963294543758e+00 2.135061684174270340e+03 -5.861304841425395651e+00
1.248957014417934053e+00 2.179390117294587071e+03 -5.883161347229776794e+00
1.249835246536415312e+00 2.780048079275316468e+03 -7.335856967277200269e+00
1.254732616791328637e+00 1.671979477573156601e+03 -5.189630774898340348e+00
1.256733154559561472e+00 1.650183646397780649e+03 -5.497570630574500683e+00
1.254509313327568432e+00 1.961869696198850761e+03 -6.394378698185859022e+00
1.254940791227516339e+00 1.664201872906364770e+03 -5.192320242490200854e+00
1.247341243557731572e+00 2.447745113059831510e+03 -6.769853954616403158e+00
1.245138121268284159e+00 2.535533425510896450e+03 -6.307711515762461474e+00
1.240270931335691440e+00 2.894700197095586191e+03 -6.744698655619701277e+00
1.241138315476612242e+00 2.889326182622031865e+03 -6.625405257834366068e+00
1.250790953901746994e+00 2.415687693873923308e+03 -7.087165563741508301e+00
1.254930733717090297e+00 2.107382352867393365e+03 -6.759441311844408773e+00
1.249170896687475718e+00 2.334070402557051239e+03 -6.730697180672786217e+00
1.254696878252630210e+00 1.804213877596149359e+03 -5.541148097922040883e+00
1.243799359637996593e+00 2.733672074892334422e+03 -6.548737727347789139e+00
1.244777272446861316e+00 2.847736161763163636e+03 -6.825791421873542042e+00
1.255720006385248055e+00 1.944817817090749259e+03 -6.212590531613235711e+00
1.252080908684909843e+00 2.284409280820334970e+03 -6.528776556539676257e+00
1.245343615775259760e+00 2.940154465460829215e+03 -7.040352466661986774e+00
1.254675771974059550e+00 2.168732123835707171e+03 -6.720721351927417153e+00
1.246644158879268272e+00 2.803482499118124906e+03 -6.938861616167664614e+00
1.256067934819897092e+00 1.642296646786552174e+03 -5.304546240121295497e+00
1.243868801509912192e+00 2.617965518580187563e+03 -6.676527077694614398e+00
1.256929731883586365e+00 1.698817197795990069e+03 -5.715296901989920464e+00
1.252883624783315053e+00 2.099644373367540084e+03 -6.159413862844055565e+00
1.252562003044483063e+00 2.404452025864618918e+03 -6.929659488330269568e+00
1.251537351113020335e+00 2.082129820825176466e+03 -6.368090421871178464e+00
1.248376574383567972e+00 2.940518916925528174e+03 -7.434267295681402210e+00
1.247579264829385082e+00 2.243362621888855756e+03 -6.224532006848933818e+00
1.248659862022964973e+00 2.102618784620910901e+03 -5.711520221855209911e+00
1.256095280941572856e+00 1.956374295509567673e+03 -6.427328646078423802e+00
1.249818266991183702e+00 2.425277061658780440e+03 -7.011388244435273087e+00
1.250984318251034066e+00 2.030493101446582159e+03 -5.720260815316374092e+00
1.252921879494198310e+00 1.768080646192742734e+03 -5.319523327041247640e+00
